Timestamp,Frequency,Amplitude,Note
2025-01-21T16:43:47.587601,528.0,-68.84521772950744,C5 (528Hz)
2025-01-21T16:43:47.587624,639.0,-63.29942759351465,D#5 (639Hz)
2025-01-21T16:43:47.587646,741.0,-47.79454929061016,F#5 (741Hz)
2025-01-21T16:43:47.587669,852.0,-62.91878569240316,G#5 (852Hz)
2025-01-21T16:43:47.587691,963.0,-64.45401206712947,B5 (963Hz)
2025-01-21T16:43:48.346202,196.0,-50.480846335035196,G3
2025-01-21T16:43:48.346266,440.0,-59.213961960816164,A4
2025-01-21T16:43:48.346300,466.16,-58.751648079888824,A#4
2025-01-21T16:43:48.346333,261.63,-55.586018105850805,C4
2025-01-21T16:43:48.346366,174.0,-47.46705782061358,F3 (174Hz)
2025-01-21T16:43:48.346399,285.0,-44.23776267496741,C#4 (285Hz)
2025-01-21T16:43:48.346430,396.0,-58.89761647162903,G4 (396Hz)
2025-01-21T16:43:48.346463,417.0,-64.41030549614428,G#4 (417Hz)
2025-01-21T16:43:48.346480,432.0,-64.62506384554612,A4 (432Hz)
2025-01-21T16:43:48.346494,528.0,-50.064697017011454,C5 (528Hz)
2025-01-21T16:43:48.346508,639.0,-63.63441991477217,D#5 (639Hz)
2025-01-21T16:43:48.346526,741.0,-54.286516080130475,F#5 (741Hz)
2025-01-21T16:43:48.346549,852.0,-67.7033637513177,G#5 (852Hz)
2025-01-21T16:43:48.346564,963.0,-68.38150445459058,B5 (963Hz)
2025-01-21T16:43:49.180905,196.0,-56.05061592499537,G3
2025-01-21T16:43:49.180929,440.0,-68.15801990136467,A4
2025-01-21T16:43:49.180937,466.16,-61.84273536252257,A#4
2025-01-21T16:43:49.180944,261.63,-53.71889950083188,C4
2025-01-21T16:43:49.180950,174.0,-59.36117177715157,F3 (174Hz)
2025-01-21T16:43:49.180956,285.0,-44.6876701599207,C#4 (285Hz)
2025-01-21T16:43:49.180961,396.0,-57.60360894106469,G4 (396Hz)
2025-01-21T16:43:49.180967,417.0,-58.90095451972218,G#4 (417Hz)
2025-01-21T16:43:49.180972,432.0,-60.79225840317743,A4 (432Hz)
2025-01-21T16:43:49.180977,528.0,-64.60280885483436,C5 (528Hz)
2025-01-21T16:43:49.180983,639.0,-61.3891542165475,D#5 (639Hz)
2025-01-21T16:43:49.180988,741.0,-68.51809893103963,F#5 (741Hz)
2025-01-21T16:43:49.180994,852.0,-68.44169623130105,G#5 (852Hz)
2025-01-21T16:43:49.180999,963.0,-71.21622479121724,B5 (963Hz)
2025-01-21T16:43:49.614018,196.0,-61.51748189885523,G3
2025-01-21T16:43:49.614059,440.0,-46.175852741186304,A4
2025-01-21T16:43:49.614076,466.16,-59.37997888999806,A#4
2025-01-21T16:43:49.614092,261.63,-65.24129048081888,C4
2025-01-21T16:43:49.614105,174.0,-59.493830244719334,F3 (174Hz)
2025-01-21T16:43:49.614118,285.0,-62.47774142275568,C#4 (285Hz)
2025-01-21T16:43:49.614131,396.0,-51.99757690982892,G4 (396Hz)
2025-01-21T16:43:49.614143,417.0,-41.91042724818992,G#4 (417Hz)
2025-01-21T16:43:49.614155,432.0,-42.15413910489792,A4 (432Hz)
2025-01-21T16:43:49.614168,528.0,-71.27958793327302,C5 (528Hz)
2025-01-21T16:43:49.614181,639.0,-55.02108343316067,D#5 (639Hz)
2025-01-21T16:43:49.614198,741.0,-75.78729493530422,F#5 (741Hz)
2025-01-21T16:43:49.614214,852.0,-75.80030009394945,G#5 (852Hz)
2025-01-21T16:43:49.614231,963.0,-76.91195546312058,B5 (963Hz)
2025-01-21T16:43:50.064377,196.0,-59.157503232816836,G3
2025-01-21T16:43:50.064413,440.0,-58.40205854842538,A4
2025-01-21T16:43:50.064428,466.16,-56.271032957999054,A#4
2025-01-21T16:43:50.064442,261.63,-45.16372639665236,C4
2025-01-21T16:43:50.064454,174.0,-63.85423785322821,F3 (174Hz)
2025-01-21T16:43:50.064465,285.0,-43.36363235559662,C#4 (285Hz)
2025-01-21T16:43:50.064476,396.0,-60.05445076990394,G4 (396Hz)
2025-01-21T16:43:50.064487,417.0,-59.45593079127999,G#4 (417Hz)
2025-01-21T16:43:50.064498,432.0,-59.32600028656236,A4 (432Hz)
2025-01-21T16:43:50.064509,528.0,-41.01912612872488,C5 (528Hz)
2025-01-21T16:43:50.064520,639.0,-62.059580255993126,D#5 (639Hz)
2025-01-21T16:43:50.064532,741.0,-67.04002711074303,F#5 (741Hz)
2025-01-21T16:43:50.064543,852.0,-58.69791013904825,G#5 (852Hz)
2025-01-21T16:43:50.064554,963.0,-65.58007178545641,B5 (963Hz)
2025-01-21T16:43:50.688967,196.0,-55.32328625544578,G3
2025-01-21T16:43:50.689024,440.0,-46.70608556897364,A4
2025-01-21T16:43:50.689058,466.16,-51.46065186467146,A#4
2025-01-21T16:43:50.689096,261.63,-39.05516421109584,C4
2025-01-21T16:43:50.689155,174.0,-58.07613088239738,F3 (174Hz)
2025-01-21T16:43:50.689179,285.0,-37.677486434391724,C#4 (285Hz)
2025-01-21T16:43:50.689200,396.0,-56.10432055389781,G4 (396Hz)
2025-01-21T16:43:50.689214,417.0,-51.0665425387435,G#4 (417Hz)
2025-01-21T16:43:50.689232,432.0,-47.64360519896211,A4 (432Hz)
2025-01-21T16:43:50.689258,528.0,-36.98862080369702,C5 (528Hz)
2025-01-21T16:43:50.689277,639.0,-59.825977065509875,D#5 (639Hz)
2025-01-21T16:43:50.689292,741.0,-68.47605744886324,F#5 (741Hz)
2025-01-21T16:43:50.689306,852.0,-56.80016376795955,G#5 (852Hz)
2025-01-21T16:43:50.689320,963.0,-63.45184908233765,B5 (963Hz)
2025-01-21T16:43:51.641096,196.0,-56.89590204161271,G3
2025-01-21T16:43:51.641158,440.0,-67.84342661460707,A4
2025-01-21T16:43:51.641194,466.16,-67.86386634104173,A#4
2025-01-21T16:43:51.641230,261.63,-80.98979851352655,C4
2025-01-21T16:43:51.641265,174.0,-53.73276337325508,F3 (174Hz)
2025-01-21T16:43:51.641305,285.0,-78.21491452619478,C#4 (285Hz)
2025-01-21T16:43:51.641335,396.0,-67.9738274865929,G4 (396Hz)
2025-01-21T16:43:51.641365,417.0,-71.15503804147681,G#4 (417Hz)
2025-01-21T16:43:51.641391,432.0,-70.12900405164419,A4 (432Hz)
2025-01-21T16:43:51.641418,528.0,-48.727499780066175,C5 (528Hz)
2025-01-21T16:43:51.641444,639.0,-71.09995118634787,D#5 (639Hz)
2025-01-21T16:43:51.641473,741.0,-62.07155820816436,F#5 (741Hz)
2025-01-21T16:43:51.641499,852.0,-81.65821639478742,G#5 (852Hz)
2025-01-21T16:43:51.641524,963.0,-81.76208811570065,B5 (963Hz)
2025-01-21T16:43:52.445028,196.0,-48.69099796586376,G3
2025-01-21T16:43:52.445069,440.0,-54.76772757182266,A4
2025-01-21T16:43:52.445085,466.16,-56.25649242241033,A#4
2025-01-21T16:43:52.445099,261.63,-46.918608937227255,C4
2025-01-21T16:43:52.445112,174.0,-45.34344134087564,F3 (174Hz)
2025-01-21T16:43:52.445124,285.0,-54.39943791264212,C#4 (285Hz)
2025-01-21T16:43:52.445136,396.0,-59.18046431376814,G4 (396Hz)
2025-01-21T16:43:52.445148,417.0,-57.723899296128245,G#4 (417Hz)
2025-01-21T16:43:52.445161,432.0,-56.278772110208585,A4 (432Hz)
2025-01-21T16:43:52.445189,528.0,-39.204410914764786,C5 (528Hz)
2025-01-21T16:43:52.445235,639.0,-60.00825291961164,D#5 (639Hz)
2025-01-21T16:43:52.445263,741.0,-46.063973775399305,F#5 (741Hz)
2025-01-21T16:43:52.445297,852.0,-63.118240423268965,G#5 (852Hz)
2025-01-21T16:43:52.445338,963.0,-64.75926670664916,B5 (963Hz)
2025-01-21T16:43:53.156771,196.0,-63.019979694897074,G3
2025-01-21T16:43:53.156847,440.0,-38.87759504907362,A4
2025-01-21T16:43:53.156906,466.16,-42.18046382928862,A#4
2025-01-21T16:43:53.156945,261.63,-59.1383890524143,C4
2025-01-21T16:43:53.156981,174.0,-73.16675051728984,F3 (174Hz)
2025-01-21T16:43:53.157016,285.0,-61.21609997808045,C#4 (285Hz)
2025-01-21T16:43:53.157060,396.0,-55.07124102333903,G4 (396Hz)
2025-01-21T16:43:53.157094,417.0,-51.92315090734255,G#4 (417Hz)
2025-01-21T16:43:53.157127,432.0,-44.84312447904624,A4 (432Hz)
2025-01-21T16:43:53.157160,528.0,-73.33818923521923,C5 (528Hz)
2025-01-21T16:43:53.157194,639.0,-62.51453500900666,D#5 (639Hz)
2025-01-21T16:43:53.157228,741.0,-60.55721974480698,F#5 (741Hz)
2025-01-21T16:43:53.157261,852.0,-69.93934965553859,G#5 (852Hz)
2025-01-21T16:43:53.157294,963.0,-73.40739550330514,B5 (963Hz)
2025-01-21T16:43:53.744502,196.0,-51.82335737900047,G3
2025-01-21T16:43:53.744531,440.0,-59.00360177010519,A4
2025-01-21T16:43:53.744539,466.16,-56.820313402171706,A#4
2025-01-21T16:43:53.744547,261.63,-46.206474895123094,C4
2025-01-21T16:43:53.744553,174.0,-50.01697130760625,F3 (174Hz)
2025-01-21T16:43:53.744560,285.0,-49.88420012109777,C#4 (285Hz)
2025-01-21T16:43:53.744566,396.0,-58.67086820672385,G4 (396Hz)
2025-01-21T16:43:53.744572,417.0,-60.31237696390366,G#4 (417Hz)
2025-01-21T16:43:53.744578,432.0,-58.075411188485916,A4 (432Hz)
2025-01-21T16:43:53.744584,528.0,-55.24984909907946,C5 (528Hz)
2025-01-21T16:43:53.744590,639.0,-60.748573904796416,D#5 (639Hz)
2025-01-21T16:43:53.744596,741.0,-60.582509996832556,F#5 (741Hz)
2025-01-21T16:43:53.744602,852.0,-83.73877773480395,G#5 (852Hz)
2025-01-21T16:43:53.744608,963.0,-75.09507145515823,B5 (963Hz)
2025-01-21T16:43:54.121733,196.0,-58.830636338702256,G3
2025-01-21T16:43:54.121758,440.0,-46.802819858278646,A4
2025-01-21T16:43:54.121765,466.16,-50.357234477498224,A#4
2025-01-21T16:43:54.121773,261.63,-43.27610090013043,C4
2025-01-21T16:43:54.121779,174.0,-66.71333350089503,F3 (174Hz)
2025-01-21T16:43:54.121785,285.0,-50.088368588841476,C#4 (285Hz)
2025-01-21T16:43:54.121792,396.0,-56.925582111123816,G4 (396Hz)
2025-01-21T16:43:54.121798,417.0,-50.645473640028655,G#4 (417Hz)
2025-01-21T16:43:54.121805,432.0,-47.61217640970621,A4 (432Hz)
2025-01-21T16:43:54.121811,528.0,-40.6181231673309,C5 (528Hz)
2025-01-21T16:43:54.121817,639.0,-58.82602284470738,D#5 (639Hz)
2025-01-21T16:43:54.121823,741.0,-59.511654351485966,F#5 (741Hz)
2025-01-21T16:43:54.121829,852.0,-68.27982282134661,G#5 (852Hz)
2025-01-21T16:43:54.121835,963.0,-77.42866921001577,B5 (963Hz)
2025-01-21T16:43:54.526687,196.0,-53.70803982824344,G3
2025-01-21T16:43:54.526723,440.0,-41.43812431937828,A4
2025-01-21T16:43:54.526741,466.16,-45.28394966982856,A#4
2025-01-21T16:43:54.526758,261.63,-60.78298650813288,C4
2025-01-21T16:43:54.526775,174.0,-56.48220309434813,F3 (174Hz)
2025-01-21T16:43:54.526791,285.0,-62.09677781001089,C#4 (285Hz)
2025-01-21T16:43:54.526807,396.0,-60.58424567545082,G4 (396Hz)
2025-01-21T16:43:54.526823,417.0,-56.14165396728379,G#4 (417Hz)
2025-01-21T16:43:54.526839,432.0,-47.3689361746813,A4 (432Hz)
2025-01-21T16:43:54.526855,528.0,-57.986073733354715,C5 (528Hz)
2025-01-21T16:43:54.526871,639.0,-60.05517718453629,D#5 (639Hz)
2025-01-21T16:43:54.526887,741.0,-70.26397373677743,F#5 (741Hz)
2025-01-21T16:43:54.526903,852.0,-74.9889925363407,G#5 (852Hz)
2025-01-21T16:43:54.526918,963.0,-83.1813244540558,B5 (963Hz)
2025-01-21T16:43:55.103278,196.0,-61.38842741146463,G3
2025-01-21T16:43:55.103334,440.0,-66.94266072856946,A4
2025-01-21T16:43:55.103361,466.16,-72.97500276127863,A#4
2025-01-21T16:43:55.103388,261.63,-65.6037787619991,C4
2025-01-21T16:43:55.103412,174.0,-44.60047874227084,F3 (174Hz)
2025-01-21T16:43:55.103436,285.0,-62.88805276606068,C#4 (285Hz)
2025-01-21T16:43:55.103461,396.0,-56.52301325824869,G4 (396Hz)
2025-01-21T16:43:55.103485,417.0,-62.598017028643525,G#4 (417Hz)
2025-01-21T16:43:55.103509,432.0,-64.81152079365505,A4 (432Hz)
2025-01-21T16:43:55.103533,528.0,-59.47356393786653,C5 (528Hz)
2025-01-21T16:43:55.103556,639.0,-77.05514141176275,D#5 (639Hz)
2025-01-21T16:43:55.103580,741.0,-67.62481896891535,F#5 (741Hz)
2025-01-21T16:43:55.103603,852.0,-91.69094128484161,G#5 (852Hz)
2025-01-21T16:43:55.103626,963.0,-78.28207266109166,B5 (963Hz)
2025-01-21T16:43:55.937128,196.0,-50.31305998180254,G3
2025-01-21T16:43:55.937192,440.0,-79.88382420968405,A4
2025-01-21T16:43:55.937226,466.16,-72.26897983338313,A#4
2025-01-21T16:43:55.937258,261.63,-43.14235882102384,C4
2025-01-21T16:43:55.937288,174.0,-48.52306147051608,F3 (174Hz)
2025-01-21T16:43:55.937318,285.0,-49.723763747688125,C#4 (285Hz)
2025-01-21T16:43:55.937349,396.0,-63.23174774984168,G4 (396Hz)
2025-01-21T16:43:55.937382,417.0,-109.77699556540918,G#4 (417Hz)
2025-01-21T16:43:55.937414,432.0,-79.60756407586099,A4 (432Hz)
2025-01-21T16:43:55.937446,528.0,-57.14129596490838,C5 (528Hz)
2025-01-21T16:43:55.937511,639.0,-71.67042066754072,D#5 (639Hz)
2025-01-21T16:43:55.937542,741.0,-65.7276306613903,F#5 (741Hz)
2025-01-21T16:43:55.937592,852.0,-87.6631841331174,G#5 (852Hz)
2025-01-21T16:43:55.937623,963.0,-67.84201947033645,B5 (963Hz)
2025-01-21T16:43:56.646746,196.0,-53.101801556696635,G3
2025-01-21T16:43:56.646784,440.0,-59.18739747976507,A4
2025-01-21T16:43:56.646800,466.16,-60.26414367684538,A#4
2025-01-21T16:43:56.646815,261.63,-41.51256034901918,C4
2025-01-21T16:43:56.646829,174.0,-62.57683982993112,F3 (174Hz)
2025-01-21T16:43:56.646842,285.0,-53.42765976539727,C#4 (285Hz)
2025-01-21T16:43:56.646855,396.0,-47.03178095494646,G4 (396Hz)
2025-01-21T16:43:56.646867,417.0,-49.9439553510619,G#4 (417Hz)
2025-01-21T16:43:56.646880,432.0,-55.23648379408279,A4 (432Hz)
2025-01-21T16:43:56.646892,528.0,-55.97785898864984,C5 (528Hz)
2025-01-21T16:43:56.646905,639.0,-87.11927462952262,D#5 (639Hz)
2025-01-21T16:43:56.646917,741.0,-73.91378167403968,F#5 (741Hz)
2025-01-21T16:43:56.646930,852.0,-83.22281289971176,G#5 (852Hz)
2025-01-21T16:43:56.646942,963.0,-100.81135511273418,B5 (963Hz)
2025-01-21T16:43:57.465727,196.0,-48.645244499109744,G3
2025-01-21T16:43:57.465782,440.0,-63.07426229389683,A4
2025-01-21T16:43:57.465809,466.16,-73.3234042372146,A#4
2025-01-21T16:43:57.465835,261.63,-46.92331410713783,C4
2025-01-21T16:43:57.465860,174.0,-60.51249854132176,F3 (174Hz)
2025-01-21T16:43:57.465884,285.0,-44.054616265467644,C#4 (285Hz)
2025-01-21T16:43:57.465908,396.0,-45.63293821883768,G4 (396Hz)
2025-01-21T16:43:57.465932,417.0,-49.703319639373106,G#4 (417Hz)
2025-01-21T16:43:57.465956,432.0,-58.2777003565856,A4 (432Hz)
2025-01-21T16:43:57.465979,528.0,-58.62303821986942,C5 (528Hz)
2025-01-21T16:43:57.466006,639.0,-70.22860794468754,D#5 (639Hz)
2025-01-21T16:43:57.466030,741.0,-72.6450857700615,F#5 (741Hz)
2025-01-21T16:43:57.466055,852.0,-71.97886482840185,G#5 (852Hz)
2025-01-21T16:43:57.466078,963.0,-81.82217674002914,B5 (963Hz)
2025-01-21T16:43:58.243703,196.0,-56.472430621071794,G3
2025-01-21T16:43:58.243733,440.0,-61.29618445993841,A4
2025-01-21T16:43:58.243742,466.16,-50.59074490290293,A#4
2025-01-21T16:43:58.243750,261.63,-46.39357327449122,C4
2025-01-21T16:43:58.243757,174.0,-70.77631824610816,F3 (174Hz)
2025-01-21T16:43:58.243764,285.0,-40.26840739965273,C#4 (285Hz)
2025-01-21T16:43:58.243770,396.0,-66.50869045787796,G4 (396Hz)
2025-01-21T16:43:58.243777,417.0,-78.01185580393941,G#4 (417Hz)
2025-01-21T16:43:58.243784,432.0,-72.18584707039027,A4 (432Hz)
2025-01-21T16:43:58.243791,528.0,-54.21470149453148,C5 (528Hz)
2025-01-21T16:43:58.243797,639.0,-63.49884750154995,D#5 (639Hz)
2025-01-21T16:43:58.243803,741.0,-70.00305457622643,F#5 (741Hz)
2025-01-21T16:43:58.243813,852.0,-66.00980295591373,G#5 (852Hz)
2025-01-21T16:43:58.243820,963.0,-66.13731115533562,B5 (963Hz)
2025-01-21T16:43:58.613257,196.0,-55.23478163108129,G3
2025-01-21T16:43:58.613283,440.0,-70.71064446171201,A4
2025-01-21T16:43:58.613292,466.16,-65.75762318264889,A#4
2025-01-21T16:43:58.613301,261.63,-42.871333961245014,C4
2025-01-21T16:43:58.613309,174.0,-60.4784610825036,F3 (174Hz)
2025-01-21T16:43:58.613315,285.0,-52.778299360767264,C#4 (285Hz)
2025-01-21T16:43:58.613322,396.0,-72.24792488873605,G4 (396Hz)
2025-01-21T16:43:58.613329,417.0,-77.14989411910732,G#4 (417Hz)
2025-01-21T16:43:58.613336,432.0,-78.68640298965158,A4 (432Hz)
2025-01-21T16:43:58.613342,528.0,-56.40793572134981,C5 (528Hz)
2025-01-21T16:43:58.613349,639.0,-69.2096962830792,D#5 (639Hz)
2025-01-21T16:43:58.613356,741.0,-64.86320873614788,F#5 (741Hz)
2025-01-21T16:43:58.613362,852.0,-81.75884287914968,G#5 (852Hz)
2025-01-21T16:43:58.613369,963.0,-67.9359106321865,B5 (963Hz)
2025-01-21T16:43:59.019689,196.0,-67.61324931683983,G3
2025-01-21T16:43:59.019726,440.0,-60.23435306029466,A4
2025-01-21T16:43:59.019744,466.16,-61.41180665809735,A#4
2025-01-21T16:43:59.019763,261.63,-58.3557242542838,C4
2025-01-21T16:43:59.019777,174.0,-68.33081567178924,F3 (174Hz)
2025-01-21T16:43:59.019792,285.0,-56.40626846537532,C#4 (285Hz)
2025-01-21T16:43:59.019807,396.0,-53.09426380467621,G4 (396Hz)
2025-01-21T16:43:59.019821,417.0,-57.11189302938281,G#4 (417Hz)
2025-01-21T16:43:59.019835,432.0,-59.045257403388725,A4 (432Hz)
2025-01-21T16:43:59.019850,528.0,-62.18721977522659,C5 (528Hz)
2025-01-21T16:43:59.019866,639.0,-60.200917434552125,D#5 (639Hz)
2025-01-21T16:43:59.019884,741.0,-62.98591026759165,F#5 (741Hz)
2025-01-21T16:43:59.019900,852.0,-77.15935683954012,G#5 (852Hz)
2025-01-21T16:43:59.019921,963.0,-83.47962421850656,B5 (963Hz)
2025-01-21T16:43:59.606205,196.0,-65.35811705974075,G3
2025-01-21T16:43:59.606263,440.0,-65.91167268364777,A4
2025-01-21T16:43:59.606295,466.16,-69.09334008988074,A#4
2025-01-21T16:43:59.606325,261.63,-60.55976990245761,C4
2025-01-21T16:43:59.606352,174.0,-62.04248290426236,F3 (174Hz)
2025-01-21T16:43:59.606378,285.0,-53.70164986551841,C#4 (285Hz)
2025-01-21T16:43:59.606404,396.0,-55.50087112997086,G4 (396Hz)
2025-01-21T16:43:59.606430,417.0,-59.9163973388803,G#4 (417Hz)
2025-01-21T16:43:59.606455,432.0,-62.71586228443883,A4 (432Hz)
2025-01-21T16:43:59.606481,528.0,-71.03865458244917,C5 (528Hz)
2025-01-21T16:43:59.606505,639.0,-63.77364221102149,D#5 (639Hz)
2025-01-21T16:43:59.606531,741.0,-61.901129425548895,F#5 (741Hz)
2025-01-21T16:43:59.606557,852.0,-68.52574937990278,G#5 (852Hz)
2025-01-21T16:43:59.606583,963.0,-84.87012646969674,B5 (963Hz)
2025-01-21T16:44:00.439651,196.0,-79.50555520140963,G3
2025-01-21T16:44:00.439704,440.0,-98.25858723961545,A4
2025-01-21T16:44:00.439730,466.16,-87.11378419897308,A#4
2025-01-21T16:44:00.439755,261.63,-82.55391209978603,C4
2025-01-21T16:44:00.439777,174.0,-90.35589314337886,F3 (174Hz)
2025-01-21T16:44:00.439799,285.0,-82.59603343038437,C#4 (285Hz)
2025-01-21T16:44:00.439822,396.0,-87.23839307208222,G4 (396Hz)
2025-01-21T16:44:00.439847,417.0,-103.2049861038238,G#4 (417Hz)
2025-01-21T16:44:00.439872,432.0,-96.37770232979148,A4 (432Hz)
2025-01-21T16:44:00.439897,528.0,-91.88281341241628,C5 (528Hz)
2025-01-21T16:44:00.439921,639.0,-88.9849159998547,D#5 (639Hz)
2025-01-21T16:44:00.439945,741.0,-93.0112291799003,F#5 (741Hz)
2025-01-21T16:44:00.439970,852.0,-96.21751725956008,G#5 (852Hz)
2025-01-21T16:44:00.439994,963.0,-89.62162859745136,B5 (963Hz)
2025-01-21T16:44:01.404384,196.0,-66.73292443401606,G3
2025-01-21T16:44:01.404428,440.0,-82.17067977551363,A4
2025-01-21T16:44:01.404443,466.16,-79.2613154017463,A#4
2025-01-21T16:44:01.404458,261.63,-44.17374448414368,C4
2025-01-21T16:44:01.404470,174.0,-66.43906763814653,F3 (174Hz)
2025-01-21T16:44:01.404482,285.0,-49.57150722711748,C#4 (285Hz)
2025-01-21T16:44:01.404494,396.0,-73.51680946292242,G4 (396Hz)
2025-01-21T16:44:01.404506,417.0,-76.41061434339254,G#4 (417Hz)
2025-01-21T16:44:01.404518,432.0,-78.50150177311642,A4 (432Hz)
2025-01-21T16:44:01.404530,528.0,-54.21235412540075,C5 (528Hz)
2025-01-21T16:44:01.404541,639.0,-73.63543312212084,D#5 (639Hz)
2025-01-21T16:44:01.404553,741.0,-89.57518914312665,F#5 (741Hz)
2025-01-21T16:44:01.404564,852.0,-80.46579090260671,G#5 (852Hz)
2025-01-21T16:44:01.404576,963.0,-87.04557144426789,B5 (963Hz)
2025-01-21T16:44:02.131996,196.0,-61.7930175850253,G3
2025-01-21T16:44:02.132056,440.0,-82.39290267255578,A4
2025-01-21T16:44:02.132086,466.16,-74.48316508050608,A#4
2025-01-21T16:44:02.132114,261.63,-39.163996076589044,C4
2025-01-21T16:44:02.132157,174.0,-61.226003404656964,F3 (174Hz)
2025-01-21T16:44:02.132183,285.0,-45.981912705960994,C#4 (285Hz)
2025-01-21T16:44:02.132208,396.0,-77.65480248219316,G4 (396Hz)
2025-01-21T16:44:02.132232,417.0,-80.25975067532202,G#4 (417Hz)
2025-01-21T16:44:02.132261,432.0,-77.83694169848046,A4 (432Hz)
2025-01-21T16:44:02.132285,528.0,-50.067161896643924,C5 (528Hz)
2025-01-21T16:44:02.132309,639.0,-78.7364427521764,D#5 (639Hz)
2025-01-21T16:44:02.132332,741.0,-79.28211814388243,F#5 (741Hz)
2025-01-21T16:44:02.132359,852.0,-84.12934317960627,G#5 (852Hz)
2025-01-21T16:44:02.132383,963.0,-87.57871679416532,B5 (963Hz)
2025-01-21T16:44:02.768164,196.0,-73.94641030223154,G3
2025-01-21T16:44:02.768197,440.0,-102.17293139753401,A4
2025-01-21T16:44:02.768212,466.16,-81.993734805641,A#4
2025-01-21T16:44:02.768225,261.63,-86.59229712608605,C4
2025-01-21T16:44:02.768238,174.0,-73.05527599822474,F3 (174Hz)
2025-01-21T16:44:02.768252,285.0,-83.64604970010602,C#4 (285Hz)
2025-01-21T16:44:02.768264,396.0,-87.21048663714014,G4 (396Hz)
2025-01-21T16:44:02.768277,417.0,-95.41315655852307,G#4 (417Hz)
2025-01-21T16:44:02.768288,432.0,-103.34361848972505,A4 (432Hz)
2025-01-21T16:44:02.768299,528.0,-85.86130989730756,C5 (528Hz)
2025-01-21T16:44:02.768311,639.0,-83.09176389183106,D#5 (639Hz)
2025-01-21T16:44:02.768323,741.0,-86.69785511438336,F#5 (741Hz)
2025-01-21T16:44:02.768334,852.0,-90.79196264582191,G#5 (852Hz)
2025-01-21T16:44:02.768346,963.0,-101.85319700265426,B5 (963Hz)
2025-01-21T16:44:03.196725,196.0,-61.55931428071857,G3
2025-01-21T16:44:03.196759,440.0,-48.81291921806544,A4
2025-01-21T16:44:03.196774,466.16,-49.53445150466534,A#4
2025-01-21T16:44:03.196788,261.63,-56.28257450365677,C4
2025-01-21T16:44:03.196800,174.0,-77.40548743797498,F3 (174Hz)
2025-01-21T16:44:03.196811,285.0,-66.84079195277835,C#4 (285Hz)
2025-01-21T16:44:03.196836,396.0,-63.615303784015936,G4 (396Hz)
2025-01-21T16:44:03.196848,417.0,-61.16850246169383,G#4 (417Hz)
2025-01-21T16:44:03.196859,432.0,-53.008706117104225,A4 (432Hz)
2025-01-21T16:44:03.196870,528.0,-76.40757092212381,C5 (528Hz)
2025-01-21T16:44:03.196881,639.0,-59.72191011332306,D#5 (639Hz)
2025-01-21T16:44:03.196891,741.0,-58.12006498209239,F#5 (741Hz)
2025-01-21T16:44:03.196901,852.0,-69.90700125382024,G#5 (852Hz)
2025-01-21T16:44:03.196911,963.0,-57.853680726133916,B5 (963Hz)
2025-01-21T16:44:03.604120,196.0,-49.071162587857735,G3
2025-01-21T16:44:03.604166,440.0,-52.627742077331774,A4
2025-01-21T16:44:03.604182,466.16,-62.17347294567,A#4
2025-01-21T16:44:03.604197,261.63,-66.77268207167864,C4
2025-01-21T16:44:03.604210,174.0,-66.22807174484151,F3 (174Hz)
2025-01-21T16:44:03.604223,285.0,-68.42038495871384,C#4 (285Hz)
2025-01-21T16:44:03.604234,396.0,-58.82088534721173,G4 (396Hz)
2025-01-21T16:44:03.604249,417.0,-48.47157976468666,G#4 (417Hz)
2025-01-21T16:44:03.604266,432.0,-48.98019720108639,A4 (432Hz)
2025-01-21T16:44:03.604277,528.0,-75.49100805816198,C5 (528Hz)
2025-01-21T16:44:03.604290,639.0,-49.11677125224111,D#5 (639Hz)
2025-01-21T16:44:03.604301,741.0,-76.15654312743027,F#5 (741Hz)
2025-01-21T16:44:03.604313,852.0,-58.29396653524729,G#5 (852Hz)
2025-01-21T16:44:03.604324,963.0,-86.71016505532765,B5 (963Hz)
2025-01-21T16:44:04.273036,196.0,-82.31940879512737,G3
2025-01-21T16:44:04.273075,440.0,-82.28157107668326,A4
2025-01-21T16:44:04.273090,466.16,-84.64858823312758,A#4
2025-01-21T16:44:04.273116,261.63,-80.34245271942379,C4
2025-01-21T16:44:04.273149,174.0,-95.29600100557397,F3 (174Hz)
2025-01-21T16:44:04.273184,285.0,-84.09993619363209,C#4 (285Hz)
2025-01-21T16:44:04.273206,396.0,-88.91330983495301,G4 (396Hz)
2025-01-21T16:44:04.273219,417.0,-73.23633272140239,G#4 (417Hz)
2025-01-21T16:44:04.273231,432.0,-73.8988191237031,A4 (432Hz)
2025-01-21T16:44:04.273243,528.0,-89.40576638403657,C5 (528Hz)
2025-01-21T16:44:04.273255,639.0,-88.27627132747516,D#5 (639Hz)
2025-01-21T16:44:04.273267,741.0,-94.5998451381412,F#5 (741Hz)
2025-01-21T16:44:04.273281,852.0,-92.17401538244249,G#5 (852Hz)
2025-01-21T16:44:04.273312,963.0,-96.59137184838943,B5 (963Hz)
2025-01-21T16:44:05.077287,196.0,-78.9477555290848,G3
2025-01-21T16:44:05.077326,440.0,-95.38068140800591,A4
2025-01-21T16:44:05.077344,466.16,-85.39928439332427,A#4
2025-01-21T16:44:05.077360,261.63,-83.96199680390465,C4
